Date,Open,High,Low,Close,Adj Close,Volume
20160419,147.520004,150.089996,147,149.830002,149.830002,1314900
20160420,146.229996,150.610001,144.179993,148.910004,148.910004,2300500
20160421,147.779999,151.009995,147.289993,150.160004,150.160004,1057100
20160422,150.160004,151.380005,148.089996,149.440002,149.440002,1757400
20160425,148.100006,148.660004,144.130005,144.580002,144.580002,1125000
20160426,144.059998,145.649994,142.020004,143.350006,143.350006,1332100
20160427,144.380005,146.110001,143.600006,145.240005,145.240005,770000
20160428,145.240005,147.160004,144.119995,144.740005,144.740005,796400
20160429,145.580002,145.710007,142.889999,144.25,144.25,776300
20160502,144.539993,146.029999,142.869995,145.440002,145.440002,537000
20160503,143.169998,143.970001,142.130005,142.699997,142.699997,777800
20160504,141.369995,142.289993,139.910004,140.970001,140.970001,833400
20160505,141.539993,142.050003,139.919998,140,140,844800
20160506,139,140.869995,138.479996,138.820007,138.820007,825100
20160509,138.800003,139.029999,135.919998,136.660004,136.660004,1247700
20160510,137.190002,139.199997,137.139999,137.960007,137.960007,735400
20160511,138,138.330002,136.009995,137.580002,137.580002,502100
20160512,138.779999,139.889999,136.899994,137.210007,137.210007,1014200
20160513,136.539993,137.470001,133.110001,133.619995,133.619995,823100
20160516,133.990005,136.529999,133.729996,133.770004,133.770004,766700
20160517,133.020004,135.880005,132.789993,133.220001,133.220001,936300
20160518,132.710007,135.160004,131.029999,131.960007,131.960007,893300
20160519,130.740005,130.740005,127.589996,128.240005,128.240005,1224600
20160520,129.110001,130.289993,128.940002,129.130005,129.130005,1115200
20160523,128.610001,129,127.489998,127.949997,127.949997,1149200
20160524,128.979996,130.929993,127.650002,128.050003,128.050003,1154000
20160525,128.550003,129.949997,128.259995,129.380005,129.380005,1141300
20160526,130.949997,131.240005,128.619995,129.25,129.25,1154900
20160527,129.110001,130.589996,128.380005,130.330002,130.330002,818300
20160531,130.639999,131.779999,129.539993,129.589996,129.589996,556200
20160601,128.729996,131.199997,127.529999,130.770004,130.770004,666800
20160602,129.479996,130.740005,129.039993,130.199997,130.199997,477100
20160603,131.229996,133.190002,129.720001,132.699997,132.699997,798600
20160606,133.410004,133.940002,132.5,133.759995,133.759995,558500
20160607,134.160004,136.279999,134.089996,135.910004,135.910004,710600
20160608,136.919998,138.729996,136.240005,136.419998,136.419998,837200
20160609,135.149994,135.570007,133.740005,134.149994,134.149994,1048000
20160610,133.509995,133.979996,129.800003,129.940002,129.940002,1318400
20160613,128.660004,129.550003,127.440002,128.020004,128.020004,2914900
20160614,127.839996,128.050003,126.730003,127.279999,127.279999,2209500
20160615,127.260002,127.949997,126.220001,126.300003,126.300003,2784400
20160616,125.32,125.32,122.309998,124.449997,124.449997,3286500
20160617,125.190002,128.380005,124.989998,127.589996,127.589996,1728300
20160620,129.639999,130.600006,126.900002,127.43,127.43,1513200
20160621,123.32,125.419998,121.699997,124.339996,124.339996,1858700
20160622,124.650002,128.020004,124.650002,127.360001,127.360001,1202100
20160623,129.279999,130.399994,128.550003,130.220001,130.220001,984900
20160624,124.309998,126.550003,123.559998,123.82,123.82,1045900
20160627,120.790001,122.330002,119.5,121.010002,121.010002,1238900
